,molecule_chembl_id,Ki,units,pKi,smiles
3759,CHEMBL4448894,68.0,nM,7.17,COC(=O)c1cccc(CSc2nc(N)c(C#N)c(-c3ccco3)c2C#N)c1
3760,CHEMBL4557250,31.0,nM,7.51,N#Cc1c(N)nc(SCc2cccc(CO)c2)c(C#N)c1-c1ccco1
3761,CHEMBL4557518,224.0,nM,6.65,N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccco1
3762,CHEMBL4439963,887.0,nM,6.05,N#CCSc1nc(N)c(C#N)c(-c2ccco2)c1C#N
3763,CHEMBL3787197,28.0,nM,7.55,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3ccccc32)N1
3764,CHEMBL102859,157.0,nM,6.8,CCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CC)c1=O
3765,CHEMBL3934661,31.0,nM,7.51,CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1
3766,CHEMBL187810,1.3,nM,8.89,Nc1nc(NCCCN2CCN(c3ccccc3)CC2)nc2nc(-c3ccco3)nn12
3767,CHEMBL3937413,3.8,nM,8.42,Nc1nc(NCCN2CCC(c3ccccc3)CC2)nc2nc(-c3ccco3)nn12
3768,CHEMBL184061,0.33,nM,9.48,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12
3769,CHEMBL4560229,1060.0,nM,5.97,Cn1c(=O)c2c(nc3n2CCN(Cc2ccccc2)C3)n(C)c1=O
3770,CHEMBL4548500,1510.0,nM,5.82,Cn1c(=O)c2c(nc3n2CCN(Cc2ccc(Cl)c(Cl)c2)C3)n(C)c1=O
3771,CHEMBL4554778,346.0,nM,6.46,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(Cl)cc4)n2)C3)n(C)c1=O
3772,CHEMBL4483392,363.0,nM,6.44,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccc(Cl)c4)n2)C3)n(C)c1=O
3773,CHEMBL4549506,217.0,nM,6.66,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(C(F)(F)F)cc4)n2)C3)n(C)c1=O
3774,CHEMBL4540395,203.0,nM,6.69,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccs4)n2)C3)n(C)c1=O
3775,CHEMBL4451303,595.0,nM,6.22,Cn1c(=O)c2c(nc3n2CCN([C@@H]2CCCc4ccccc42)C3)n(C)c1=O
3776,CHEMBL4567470,512.0,nM,6.29,Cn1c(=O)c2c(nc3n2CCN(CCCc2cccc(Br)c2)C3)n(C)c1=O
3777,CHEMBL4582207,230.0,nM,6.64,Cn1c(=O)c2c(nc3n2CCN(CCCc2ccc(Cl)cc2)C3)n(C)c1=O
3778,CHEMBL4442891,8860.0,nM,5.05,Cn1c(=O)c2c(nc3n2CCN(c2cccc(Cl)c2)C3)n(C)c1=O
3779,CHEMBL2165804,1760.0,nM,5.75,CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O
3780,CHEMBL4563397,369.0,nM,6.43,Cn1c(=O)c2c(nc3n2CCN3Cc2cccc(Br)c2)n(C)c1=O
3781,CHEMBL4573517,887.0,nM,6.05,Cn1c(=O)c2c(nc3n2CCN3Cc2ccccc2Br)n(C)c1=O
3782,CHEMBL4554404,784.0,nM,6.11,COc1ccccc1CN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C
3783,CHEMBL4540760,1210.0,nM,5.92,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2F)n(C)c1=O
3784,CHEMBL4565406,3040.0,nM,5.52,Cn1c(=O)c2c(nc3n2CCCN3CCc2cccnc2)n(C)c1=O
3785,CHEMBL4533073,8270.0,nM,5.08,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(F)c(Br)c2)n(C)c1=O
3786,CHEMBL4574105,2020.0,nM,5.7,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O
3787,CHEMBL4574192,8000.0,nM,5.1,COc1ccc(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1Cl
3788,CHEMBL4517925,8910.0,nM,5.05,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2F)n(C)c1=O
3789,CHEMBL4537668,1700.0,nM,5.77,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Br)c2)n(C)c1=O
3790,CHEMBL4535750,1610.0,nM,5.79,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2Br)n(C)c1=O
3791,CHEMBL4570974,627.0,nM,6.2,COc1ccc(Cl)c(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1F
3792,CHEMBL4558859,1020.0,nM,5.99,Cc1ccccc1CN1CCCn2c1nc1c2c(=O)n(C)c(=O)n1C
3793,CHEMBL4521517,189.0,nM,6.72,Cn1c(=O)c2c(nc3n2CCCN3Cc2c(F)cccc2Cl)n(C)c1=O
3794,CHEMBL4550899,881.0,nM,6.05,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Cl)n(C)c1=O
3795,CHEMBL4559410,767.0,nM,6.12,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Br)n(C)c1=O
3796,CHEMBL4549927,959.0,nM,6.02,COc1ccccc1CN1CCCCn2c1nc1c2c(=O)n(C)c(=O)n1C
3797,CHEMBL4483563,1580.0,nM,5.8,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccc(Cl)cc2Cl)n(C)c1=O
3798,CHEMBL4645754,2.0,nM,8.7,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncco1
3799,CHEMBL4632760,1.0,nM,9.0,CC1=C(C(=O)OC(C)C)C(c2ncco2)n2c(nc3ccccc32)N1
3800,CHEMBL4634105,3.0,nM,8.52,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1nccs1
3801,CHEMBL4632427,5.0,nM,8.3,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncc[nH]1
3802,CHEMBL4640980,282.0,nM,6.55,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cnco1
3803,CHEMBL4643898,87.0,nM,7.06,Nc1nc(NCc2ccc(S(N)(=O)=O)cc2)nc2sc(-c3ccco3)nc12
3804,CHEMBL4632532,295.0,nM,6.53,Nc1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc2sc(-c3ccco3)nc12
3805,CHEMBL4644153,5.73,nM,8.24,Nc1nc(N2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12
3806,CHEMBL4643397,86.0,nM,7.07,Nc1nc(NCCN2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12
3807,CHEMBL4646158,2.02,nM,8.7,Nc1nc(NCC2CCN(CC(=O)Nc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12
3808,CHEMBL4633630,57.0,nM,7.24,Nc1nc(NCC2CCN(CC(=O)NCc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12
3809,CHEMBL4645283,60.0,nM,7.22,Nc1nc(NCC2CCN(CC(=O)NCCc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12
3810,CHEMBL4647074,488.0,nM,6.31,Nc1nc(N2CCC(CNC(=O)c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12
3811,CHEMBL4646403,41.0,nM,7.39,Nc1nc(N2CCC(CNC(=O)c3cccc(S(N)(=O)=O)c3)CC2)nc2sc(-c3ccco3)nc12
3812,CHEMBL4632626,488.0,nM,6.31,Nc1nc(N2CCC(CNC(=O)CN3C(=O)c4ccccc4S3(=O)=O)CC2)nc2sc(-c3ccco3)nc12
3813,CHEMBL4634083,639.0,nM,6.19,Nc1nc(N2CCC(CNC(=O)CCN3C(=O)c4ccccc4S3(=O)=O)CC2)nc2sc(-c3ccco3)nc12
3814,CHEMBL4642713,279.0,nM,6.55,CCOC(=O)c1ccc(N2CCN(c3nc(N)c4nc(-c5ccco5)sc4n3)CC2)cc1
3815,CHEMBL4648880,174.0,nM,6.76,Nc1nc(-c2ccc(OCCN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3816,CHEMBL4641290,230.0,nM,6.64,Nc1nc(-c2ccc(OCCN3CCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3817,CHEMBL4640132,45.4,nM,7.34,Nc1nc(-c2ccc(OCCN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3818,CHEMBL4646402,250.0,nM,6.6,Nc1nc(-c2ccc(OCCO)cc2)cn2c(=O)n(-c3ccccc3)nc12
3819,CHEMBL4648171,85.2,nM,7.07,CN1CCN(CCOc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1
3820,CHEMBL4642686,355.0,nM,6.45,Nc1nc(-c2ccc(OCC(O)CO)cc2)cn2c(=O)n(-c3ccccc3)nc12
3821,CHEMBL4632739,91.7,nM,7.04,Nc1nc(-c2ccc(OCC(O)CN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3822,CHEMBL4637897,197.0,nM,6.71,Nc1nc(-c2ccc(OCC(O)CN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3823,CHEMBL4645823,4.31,nM,8.37,Nc1nc(-c2ccc(NC(=O)CCN3CCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3824,CHEMBL4641373,5.1,nM,8.29,Nc1nc(-c2ccc(NC(=O)CCN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3825,CHEMBL4648828,3.6,nM,8.44,Nc1nc(-c2ccc(NC(=O)CCN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3826,CHEMBL4637032,11.03,nM,7.96,CN1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1
3827,CHEMBL4642262,7.27,nM,8.14,Nc1nc(-c2ccc(NC(=O)CCN3CCN(CCO)CC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3828,CHEMBL4642172,11.8,nM,7.93,Nc1nc(-c2ccc(NC(=O)CCN3CCN(c4ccccc4)CC3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3829,CHEMBL4637680,123.0,nM,6.91,NCC1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1
3830,CHEMBL4635366,79.2,nM,7.1,NC(=O)C1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1
3831,CHEMBL4744151,231.0,nM,6.64,CCOC(=O)CCCNc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3832,CHEMBL4792994,428.0,nM,6.37,COC(=O)[C@@H]1CCCN1c1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3833,CHEMBL4794145,2670.0,nM,5.57,CCOC(=O)CC[C@H](Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(=O)OCC
3834,CHEMBL4754809,445.0,nM,6.35,CCOC(=O)C[C@H](Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(=O)OCC
3835,CHEMBL4758037,376.0,nM,6.42,CCOC(=O)C(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(O)c1ccccc1
3836,CHEMBL4785862,1300.0,nM,5.89,CCOC(=O)[C@H](Cc1ccccc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3837,CHEMBL4782033,1302.0,nM,5.88,CCOC(=O)[C@H](Cc1ccc(O)cc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3838,CHEMBL4757966,348.0,nM,6.46,CCOC(=O)C(CO)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3839,CHEMBL4759275,889.0,nM,6.05,CCOC(=O)[C@@H](Cc1cc2ccccc2[nH]1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3840,CHEMBL4740116,860.0,nM,6.07,CCOC(=O)C(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)c1ccccc1
3841,CHEMBL4758353,551.0,nM,6.26,CCCCC(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(=O)OCC
3842,CHEMBL4763391,398.0,nM,6.4,CCOC(=O)C(CC(C)C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3843,CHEMBL4797620,1272.0,nM,5.9,CCOC(=O)C(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(C)C
3844,CHEMBL4755552,820.0,nM,6.09,CCOC(=O)C(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3845,CHEMBL111545,3660.0,nM,5.44,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC
3846,CHEMBL1625681,108.0,nM,6.97,CC[C@@H]1CN2C(=O)N(C)c3nc(-c4ccccc4)[nH]c3C2=N1
3847,CHEMBL1562432,2700.0,nM,5.57,CC[C@@H]1CN2C(=O)N(C)c3nc(-c4cc(Cl)cc(Cl)c4Cl)[nH]c3C2=N1
3848,CHEMBL1316674,980.0,nM,6.01,CCCCn1c(=O)c2[nH]c(C34CC5CC(CC3C5)C4)nc2n(CCCO)c1=O
3849,CHEMBL4797325,132.0,nM,6.88,O=C(Nc1nc(-c2ccccc2)c(C(=O)c2ccc(F)cc2F)s1)c1ccco1
3850,CHEMBL4796077,1210.0,nM,5.92,Cc1ccc(C(=O)c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)cc1
3851,CHEMBL4764086,39.1,nM,7.41,O=C(Nc1nc(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)s1)c1ccccc1
3852,CHEMBL4779033,83.6,nM,7.08,O=C(Nc1nc(-c2ccccc2)c(-c2ccccn2)s1)c1ccccc1
3853,CHEMBL4784975,77.7,nM,7.11,O=C(Nc1nc(-c2ccccc2)c(C(=O)c2ccc(F)cc2F)s1)c1ccccc1
3854,CHEMBL4782266,3.3,nM,8.48,Cc1cccnc1CNC(=O)c1cnc(-c2ccco2)nc1N
3855,CHEMBL4778265,0.11,nM,9.96,Cc1cccnc1CNC(=O)c1c(N)nc(-c2ccco2)nc1OC[C@H](C)O
3856,CHEMBL4759461,1.3,nM,8.89,Cc1cccnc1CNC(=O)c1c(N)nc(-c2ccco2)nc1OCCF
3857,CHEMBL4747929,0.078,nM,10.11,COc1nc(-c2ncco2)nc(N)c1C(=O)NCc1c(Cl)cccc1Cl
3858,CHEMBL4297184,3.4,nM,8.47,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1
3859,CHEMBL4747570,50.0,nM,7.3,Nc1nc(-n2cc(O)cn2)nc(-n2cccn2)c1Br
3860,CHEMBL2024116,1.7,nM,8.77,Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C)n1
3861,CHEMBL4741273,856.6,nM,6.07,Nc1nc(-c2ccc(S(N)(=O)=O)cc2)cn2c(=O)n(-c3ccccc3)nc12
3862,CHEMBL4758605,3886.5,nM,5.41,CN(C)c1nc(-c2ccc(S(N)(=O)=O)cc2)cn2c(=O)n(-c3ccccc3)nc12
3863,CHEMBL4789455,6296.0,nM,5.2,CCOC(=O)CNc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1
3864,CHEMBL4784043,573.0,nM,6.24,Nc1nc(-c2ccc(NC(=O)CCC(=O)O)cc2)cn2c(=O)n(-c3ccccc3)nc12
3865,CHEMBL4764878,0.7,nM,9.15,COc1ccc(C(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)cc1
3866,CHEMBL4791834,20.6,nM,7.69,COc1ccc(C(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)cc1OC
3867,CHEMBL4799118,41.2,nM,7.38,Nc1nc(-c2ccc(NC(=O)c3ccc(O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3868,CHEMBL4745014,9.0,nM,8.05,Nc1nc(-c2ccc(NC(=O)c3ccc(O)c(O)c3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3869,CHEMBL4785861,1357.0,nM,5.87,CCOC(=O)c1ccc(C(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)cc1
3870,CHEMBL4759740,81.2,nM,7.09,Nc1nc(-c2ccc(NC(=O)c3ccc(C(=O)O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3871,CHEMBL4755619,36.0,nM,7.44,Nc1nc(-c2ccc(NC(=O)c3ccc(C(=O)NO)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3872,CHEMBL4797036,6.4,nM,8.19,Nc1nc(-c2ccc(NC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3873,CHEMBL4764597,13.5,nM,7.87,Nc1nc(-c2ccc(NC(=O)c3cccc(S(N)(=O)=O)c3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3874,CHEMBL4764804,27.9,nM,7.55,Nc1nc(-c2ccc(NCc3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3875,CHEMBL4777796,26.0,nM,7.58,Nc1nc(-c2ccc(NCC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3876,CHEMBL4793920,10.6,nM,7.97,Nc1nc(-c2ccc(NC(=O)CCNCCc3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3877,CHEMBL4797465,96.3,nM,7.02,Nc1nc(-c2ccc(NC(=O)CCNCc3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3878,CHEMBL4761976,108.0,nM,6.97,Nc1nc(-c2ccc(NC(=O)CCNC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3879,CHEMBL4753875,9.2,nM,8.04,Nc1nc(-c2ccc(NC(=O)CCNC(=O)c3cccc(S(N)(=O)=O)c3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3880,CHEMBL4757832,87.9,nM,7.06,Nc1nc(-c2ccc(OCCNCCc3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3881,CHEMBL4786281,6.8,nM,8.17,Nc1nc(-c2ccc(OCCNC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12
3882,CHEMBL4745748,90.0,nM,7.05,CCN(CC)CC.CCN(CC)CC.Cn1cc2c(nc(NC(=O)CCCc3cn(CCCCCCNC(=O)c4ccc(-c5c6ccc(=N)c(S(=O)(=O)O)c-6oc6c(S(=O)(=O)O)c(N)ccc56)c(C(=O)O)c4)nn3)n3nc(-c4ccco4)nc23)n1
3883,CHEMBL4754659,482.0,nM,6.32,C#CCCCCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3884,CHEMBL4745279,151.0,nM,6.82,C#CCCCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3885,CHEMBL4762320,199.0,nM,6.7,C#CCCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3886,CHEMBL4749927,133.0,nM,6.88,C#CCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
3887,CHEMBL4740961,91.5,nM,7.04,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCOCCOCCOCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1
3888,CHEMBL4795162,95.7,nM,7.02,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCOCCOCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1
3889,CHEMBL4779294,106.0,nM,6.97,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1
3890,CHEMBL4743686,60.4,nM,7.22,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1
3891,CHEMBL4739973,110.0,nM,6.96,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1
3892,CHEMBL4749227,328.0,nM,6.48,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCOCCOCCOCCCN)cc3)n3nc(-c4ccco4)nc23)n1.O=C(O)C(F)(F)F
3893,CHEMBL4764119,267.0,nM,6.57,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCOCCOCCN)cc3)n3nc(-c4ccco4)nc23)n1.O=C(O)C(F)(F)F
3894,CHEMBL4794804,203.0,nM,6.69,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCCN)cc3)n3nc(-c4ccco4)nc23)n1.O=C(O)C(F)(F)F
3895,CHEMBL4760582,172.0,nM,6.76,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCN)cc3)n3nc(-c4ccco4)nc23)n1.O=C(O)C(F)(F)F
3896,CHEMBL4763432,175.0,nM,6.76,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCN)cc3)n3nc(-c4ccco4)nc23)n1.O=C(O)C(F)(F)F
3897,CHEMBL4779646,327.0,nM,6.49,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCOCCOCCOCCCNC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1
3898,CHEMBL4752196,456.0,nM,6.34,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCOCCOCCNC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1
3899,CHEMBL4748745,376.0,nM,6.42,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCCNC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1
3900,CHEMBL4800356,304.0,nM,6.52,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCCNC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1
3901,CHEMBL4786871,150.0,nM,6.82,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)OCCCNC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1
3902,CHEMBL4800206,2460.0,nM,5.61,CCCNc1nc(C#Cc2ccc(F)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O
3903,CHEMBL4788488,4620.0,nM,5.33,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)s4)nc31)[C@H](O)[C@@H]2O
3904,CHEMBL4791368,838.0,nM,6.08,CCCNc1nc(C#Cc2ccc(F)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12
3905,CHEMBL4750049,6.0,nM,8.22,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCCCC3)nc12
3906,CHEMBL4742132,2.4,nM,8.62,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CC=CCC3)nc12
3907,CHEMBL4783617,3.8,nM,8.42,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(O)CC3)nc12
3908,CHEMBL4763600,33.0,nM,7.48,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(OC)CC3)nc12
3909,CHEMBL4783723,4.9,nM,8.31,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(F)CC3)nc12
3910,CHEMBL4785362,6.4,nM,8.19,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCCC(F)C3)nc12
3911,CHEMBL4753657,3.6,nM,8.44,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(CF)CC3)nc12
3912,CHEMBL4748372,23.9,nM,7.62,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(OCCF)CC3)nc12
3913,CHEMBL4795658,35.1,nM,7.46,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(COCCF)CC3)nc12
3914,CHEMBL4784681,3.6,nM,8.44,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(F)(CO)CC3)nc12
3915,CHEMBL4746388,2.8,nM,8.55,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(O)(CF)CC3)nc12
3916,CHEMBL4745912,9.4,nM,8.03,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(O)(CCF)CC3)nc12
3917,CHEMBL4746896,6.4,nM,8.19,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C(O)CF)CC3)nc12
3918,CHEMBL4788835,37.9,nM,7.42,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C(C)(O)CF)CC3)nc12
3919,CHEMBL4760845,361.0,nM,6.44,CC1(O)CCN(C(=O)Nc2nc3c(OCCF)ccc(N4CCOCC4)c3s2)CC1
3920,CHEMBL4861092,7100.0,nM,5.15,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O
3921,CHEMBL2113484,2050.0,nM,5.69,OC[C@H]1O[C@@H](n2cnc3c(NCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O
3922,CHEMBL4847237,1990.0,nM,5.7,Nc1ncnc2c1nc(C#Cc1ccccc1)n2[C@H]1C[C@H](O)[C@@H](CO)O1
3923,CHEMBL5081923,2390.0,nM,5.62,N[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@@H]1O
3924,CHEMBL5086261,2300.0,nM,5.64,N[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O
3925,CHEMBL5088258,0.87,nM,9.06,Nc1ccccc1NC(=O)c1ccc(CCn2ccc3c2nc(N)n2nc(-c4ccco4)nc32)cc1
3926,CHEMBL5075704,6.3,nM,8.2,Nc1nc(NCCc2ccc(C(=O)NO)cc2)nc2nc(-c3ccco3)nn12
3927,CHEMBL5077827,37.8,nM,7.42,Nc1nc(NCCc2ccc(/C=C/C(=O)NO)cc2)nc2nc(-c3ccco3)nn12
3928,CHEMBL5087206,6.0,nM,8.22,Nc1nc(NCCc2ccc(OCCCC(=O)NO)cc2)nc2nc(-c3ccco3)nn12
3929,CHEMBL5082737,5.8,nM,8.24,Nc1nc(NCCc2ccc(OCCCCC(=O)NO)cc2)nc2nc(-c3ccco3)nn12
3930,CHEMBL5079065,0.95,nM,9.02,Nc1nc(NCCc2ccc(OCCCCCC(=O)NO)cc2)nc2nc(-c3ccco3)nn12
3931,CHEMBL5076540,11.3,nM,7.95,Nc1nc(NCCc2ccc(NC(=O)CCCCCCC(=O)NO)cc2)nc2nc(-c3ccco3)nn12
