,molecule_chembl_id,Ki,units,pKi,smiles,mols,maccs,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
1703,CHEMBL188897,20.6,nM,7.69,Nc1nc(N2CCN(Cc3ccccc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC2E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2D8C0>,376.17600726,0.2631578947368421,9,2,5,9,28,4,101.61,0.5740270430821777,1.6836999999999993,2.464049249945333,0,1,1,1,3,4,0,1,1
1704,CHEMBL368488,51.8,nM,7.29,Nc1nc(N2CCN(Cc3cccc(Cl)c3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2D930>,410.1370349080001,0.2631578947368421,9,2,5,10,29,4,101.61,0.5466109301824031,2.3370999999999995,2.564495690751995,0,1,1,1,3,4,0,1,1
1705,CHEMBL1927431,52.3,nM,7.28,Nc1nc(N2CCN(Cc3ccc(F)cc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC3C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2D9A0>,394.16658544800003,0.2631578947368421,9,2,5,10,29,4,101.61,0.559338706229937,1.8227999999999995,2.5272446500280132,0,1,1,1,3,4,0,1,1
1706,CHEMBL186322,102.0,nM,6.99,Nc1nc(N2CCN(Cc3ccc(Cl)cc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DA10>,410.1370349080001,0.2631578947368421,9,2,5,10,29,4,101.61,0.5466109301824031,2.3370999999999995,2.5230386771773343,0,1,1,1,3,4,0,1,1
1707,CHEMBL1927432,27.3,nM,7.56,Nc1nc(N2CCN(Cc3ccc(Br)cc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC4A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DA80>,454.0865193280001,0.2631578947368421,9,2,5,10,29,4,101.61,0.5009896331734369,2.4462,2.566732251837969,0,1,1,1,3,4,0,1,1
1708,CHEMBL1927434,86.2,nM,7.06,Nc1nc(N2CCN(C(=O)Cc3ccc(Br)cc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DAF0>,482.0814339480001,0.25,10,2,5,11,31,4,118.67999999999999,0.4685613475793156,2.0153,2.6337898574485514,0,1,1,1,3,4,0,1,1
1709,CHEMBL1927435,124.0,nM,6.91,CCCCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DB60>,370.186571944,0.47058823529411764,10,2,4,10,27,5,118.68,0.7114937511560684,1.2003000000000001,2.6408833582877254,0,1,1,0,3,3,0,1,1
1710,CHEMBL1927436,94.8,nM,7.02,Nc1nc(N2CCN(C(=O)Cc3ccccc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC5F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DBD0>,404.17092188000004,0.25,10,2,5,10,30,4,118.67999999999999,0.5398434773381467,1.252799999999999,2.534856899871059,0,1,1,1,3,4,0,1,1
1711,CHEMBL1927437,66.2,nM,7.18,COC(=O)CCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DC40>,400.16075112000004,0.4117647058823529,12,2,4,12,29,5,144.98000000000002,0.5790843355557319,-0.03669999999999907,2.695061585098612,0,1,1,0,3,3,0,1,1
1712,CHEMBL1927440,348.0,nM,6.46,Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC6D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DCB0>,390.15527181600004,0.21052631578947367,10,2,5,10,29,3,118.67999999999999,0.556362946274191,1.3238999999999996,2.4844665504805015,0,1,1,1,3,4,0,1,1
1713,CHEMBL1927441,7680.0,nM,5.12,Nc1nc(N2CCN(C(=O)c3cccc4ccccc34)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DD20>,440.1709218800001,0.17391304347826086,10,2,6,10,33,3,118.67999999999999,0.4545099715207936,2.4771,2.5808852959928856,0,1,1,2,3,5,0,1,1
1714,CHEMBL1927442,39.1,nM,7.41,Nc1nc(N2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC7B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DD90>,438.13194952800006,0.25,10,2,5,11,31,4,118.67999999999999,0.5128292146664446,1.9062,2.5925237036023976,0,1,1,1,3,4,0,1,1
1715,CHEMBL1927447,92.9,nM,7.03,Nc1nc(N2CCN(C(=O)C(c3ccccc3)c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DE00>,480.2022220080001,0.19230769230769232,10,2,6,10,36,5,118.67999999999999,0.4079471200244838,2.842200000000001,2.674956383773898,0,1,1,2,3,5,0,1,1
1716,CHEMBL1927628,58.4,nM,7.23,CC(C)(C)C(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DE70>,370.186571944,0.47058823529411764,10,2,4,10,27,2,118.68,0.7110484248025649,1.0561999999999996,2.752524747263122,0,1,1,0,3,3,0,1,1
1717,CHEMBL1927629,11.1,nM,7.96,CC(C)(C)CC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DEE0>,384.202222008,0.5,10,2,4,10,28,3,118.68,0.7205390660101525,1.4463000000000001,2.7724858309333555,0,1,1,0,3,3,0,1,1
1718,CHEMBL1927630,1000.0,nM,6.0,O=C(Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DF50>,398.112738308,0.0,9,1,5,9,30,5,107.44,0.4793498716803687,3.823900000000002,2.4677210508885814,0,0,0,2,3,5,0,0,0
1719,CHEMBL1927631,201.0,nM,6.7,Nc1nc(O)nc2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADC9E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2DFC0>,218.055223432,0.0,8,3,3,8,16,1,115.36,0.5930695928518871,0.06709999999999983,2.965425398425255,0,0,0,0,3,3,0,0,0
1720,CHEMBL1927632,160.0,nM,6.8,Nc1nc(N)n2nc(-c3ccco3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCA50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E030>,217.07120784399999,0.0,8,4,3,8,16,1,121.14999999999999,0.5852022783872111,-0.056300000000000405,2.719255833207864,0,0,0,0,3,3,0,0,0
1721,CHEMBL1927633,1750.0,nM,5.76,O=C(Nc1nc(O)nc2nc(-c3ccco3)nn12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCAC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E0A0>,322.08143818,0.0,9,2,4,9,24,3,118.44,0.5893540144567054,1.7371999999999996,2.6040004962977097,0,0,0,1,3,4,0,0,0
1722,CHEMBL1927634,44.1,nM,7.36,Nc1nc(NC(=O)c2ccccc2)n2nc(-c3ccco3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCB30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E110>,321.09742259200004,0.0,9,3,4,9,24,3,124.22999999999999,0.5870411340405385,1.6137999999999997,2.4347114853087,0,0,0,1,3,4,0,0,0
1723,CHEMBL1935743,20.0,nM,7.7,Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCBA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E180>,254.09160894,0.08333333333333333,7,2,4,7,19,1,87.17,0.5552697747417854,1.4582,3.067613978489552,0,0,0,0,4,4,0,0,0
1724,CHEMBL1935744,30.0,nM,7.52,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCC10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E1F0>,282.12290906799996,0.21428571428571427,7,2,4,7,21,3,87.17,0.6228021995750378,2.3312,3.00338863934768,0,0,0,0,4,4,0,0,0
1725,CHEMBL1935745,3.9,nM,8.41,Nc1nc2cn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCC80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E260>,344.138559132,0.10526315789473684,7,2,5,7,26,4,87.17,0.5409725934463051,3.1639000000000017,2.7673905284247002,0,0,0,1,4,5,0,0,0
1726,CHEMBL1935746,50.0,nM,7.3,Nc1nc2cn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCCF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E2D0>,358.154209196,0.15,7,2,5,7,27,5,87.17,0.5190043804434631,3.554000000000002,2.7554140387610992,0,0,0,1,4,5,0,0,0
1727,CHEMBL1935747,500.0,nM,6.3,COc1ccc(NC(=O)Nc2nc3cn(C)cc3c3nc(-c4ccco4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCD60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E340>,403.1392874040001,0.1,10,2,5,10,30,4,111.51,0.4748278436658789,3.528600000000001,2.8178124942766534,0,0,0,1,4,5,0,0,0
1728,CHEMBL1935748,200.0,nM,6.7,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCDD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E3B0>,431.17058753200007,0.18181818181818182,10,2,5,10,32,6,111.51,0.4121193754940424,4.401600000000003,2.8380088887979227,0,0,0,1,4,5,0,0,0
1729,CHEMBL1935749,148.0,nM,6.83,COc1ccc(NC(=O)Nc2nc3cn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCE40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E420>,493.18623759600007,0.1111111111111111,10,2,6,10,37,7,111.51,0.31484014889373657,5.234300000000005,2.8000466270473616,0,0,0,2,4,6,0,0,0
1730,CHEMBL1935752,3.6,nM,8.44,Cn1ncc2nc(N)n3nc(-c4ccco4)nc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCEB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E490>,255.08685790799998,0.09090909090909091,8,2,4,8,19,1,100.06,0.5409301207455884,0.8531999999999996,2.901560831636406,0,0,0,0,4,4,0,0,0
1731,CHEMBL1935753,12.0,nM,7.92,CCCn1ncc2nc(N)n3nc(-c4ccco4)nc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCF20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E500>,283.118158036,0.23076923076923078,8,2,4,8,21,3,100.06,0.6141967298663099,1.7261999999999997,2.8877982232064454,0,0,0,0,4,4,0,0,0
1732,CHEMBL1935754,42.0,nM,7.38,Nc1nc2cnn(CCc3ccccc3)c2c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADCF90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E570>,345.1338081,0.1111111111111111,8,2,5,8,26,4,100.06,0.5371761623147397,2.5589000000000004,2.679149169783342,0,0,0,1,4,5,0,0,0
1733,CHEMBL1935755,122.0,nM,6.91,Nc1nc2cnn(CCCc3ccccc3)c2c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E5E0>,359.149458164,0.15789473684210525,8,2,5,8,27,5,100.06,0.5177419174354062,2.9490000000000007,2.687169807991868,0,0,0,1,4,5,0,0,0
1734,CHEMBL1935756,68.0,nM,7.17,COc1ccc(NC(=O)Nc2nc3cnn(C)c3c3nc(-c4ccco4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E650>,404.134536372,0.10526315789473684,11,2,5,11,30,4,124.39999999999999,0.47176382828594127,2.9236000000000004,2.712836366955699,0,0,0,1,4,5,0,0,0
1735,CHEMBL1935757,20.0,nM,7.7,CCCn1ncc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD0E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E6C0>,432.16583650000007,0.19047619047619047,11,2,5,11,32,6,124.4,0.41808836768552526,3.7966000000000015,2.7621915190708766,0,0,0,1,4,5,0,0,0
1736,CHEMBL1935758,626.0,nM,6.2,COc1ccc(NC(=O)Nc2nc3cnn(CCc4ccccc4)c3c3nc(-c4ccco4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E730>,494.18148656400007,0.11538461538461539,11,2,6,11,37,7,124.39999999999999,0.3315175015235225,4.629300000000002,2.7377109883741078,0,0,0,2,4,6,0,0,0
1737,CHEMBL1935760,8.1,nM,8.09,Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD1C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E7A0>,255.08685790799998,0.09090909090909091,8,2,4,8,19,1,100.06,0.5409301207455884,0.8532,2.9906243281399014,0,0,0,0,4,4,0,0,0
1738,CHEMBL1935761,17.0,nM,7.77,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E810>,283.118158036,0.23076923076923078,8,2,4,8,21,3,100.06,0.6141967298663099,1.7261999999999997,2.9496315145053096,0,0,0,0,4,4,0,0,0
1739,CHEMBL1935762,9.2,nM,8.04,Nc1nc2cn(CCc3ccccc3)nc2c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD2A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E880>,345.1338081,0.1111111111111111,8,2,5,8,26,4,100.06,0.5371761623147397,2.5589000000000004,2.72180970924388,0,0,0,1,4,5,0,0,0
1740,CHEMBL1935763,11.0,nM,7.96,Nc1nc2cn(CCCc3ccccc3)nc2c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E8F0>,359.149458164,0.15789473684210525,8,2,5,8,27,5,100.06,0.5177419174354062,2.9490000000000007,2.7274050002995605,0,0,0,1,4,5,0,0,0
1741,CHEMBL1935764,222.0,nM,6.65,COc1ccc(NC(=O)Nc2nc3cn(C)nc3c3nc(-c4ccco4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E960>,404.134536372,0.10526315789473684,11,2,5,11,30,4,124.4,0.47176382828594127,2.9236000000000004,2.7691408762395184,0,0,0,1,4,5,0,0,0
1742,CHEMBL1935765,208.0,nM,6.68,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD3F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2E9D0>,432.16583650000007,0.19047619047619047,11,2,5,11,32,6,124.4,0.41808836768552543,3.7966000000000024,2.802748839170132,0,0,0,1,4,5,0,0,0
1743,CHEMBL1935766,672.0,nM,6.17,COc1ccc(NC(=O)Nc2nc3cn(CCc4ccccc4)nc3c3nc(-c4ccco4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EA40>,494.18148656400007,0.11538461538461539,11,2,6,11,37,7,124.4,0.3315175015235225,4.629300000000002,2.7678473327636635,0,0,0,2,4,6,0,0,0
1744,CHEMBL1935768,119.0,nM,6.92,Cn1ncc2nc(NC3CCCCC3)n3nc(-c4ccco4)nc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD4D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EAB0>,337.165108228,0.4117647058823529,8,1,5,8,25,3,86.07000000000001,0.6182966876718516,3.015600000000001,2.8409535230789302,1,0,1,0,4,4,1,0,1
1745,CHEMBL477,20.0,nM,7.7,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EB20>,267.096753896,0.5,9,5,3,9,19,2,139.54000000000002,0.49051986767922323,-1.9800000000000006,3.5313095881349117,0,1,1,0,2,2,0,1,1
1746,CHEMBL1950553,58.5,nM,7.23,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD5B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EB90>,421.1152964199999,0.3888888888888889,10,5,4,11,29,6,148.76999999999998,0.4402463506969028,0.2949,3.596126015705056,0,1,1,1,2,3,0,1,1
1747,CHEMBL260203,3.8,nM,8.42,Nc1nc(OCCc2cccc3ccccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EC00>,437.16991883599997,0.3181818181818182,10,5,5,10,32,6,148.76999999999998,0.343438777106672,0.7946999999999993,3.639841447396309,0,1,1,2,2,4,0,1,1
1748,CHEMBL568023,372.0,nM,6.43,Nc1nc(SCCC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EC70>,409.1783753439999,0.7222222222222222,9,5,4,10,28,6,139.54000000000002,0.40742795658773123,1.0824999999999996,3.7726525506663826,1,1,2,0,2,2,1,1,2
1749,CHEMBL1950650,56.0,nM,7.25,CCNC(=O)[C@H]1C[C@@H](n2cnc3c(N[C@H](CC)Cc4sccc4Cl)ccnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2ECE0>,477.16013843599995,0.5,8,4,4,10,32,8,112.30000000000001,0.3965142122792757,2.998300000000001,4.301121935234828,1,0,1,0,3,3,1,0,1
1750,CHEMBL1955923,960.0,nM,6.02,CCCn1c(=O)c2[nH]c(-c3cc(=O)[nH]n3C)cc2n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2ED50>,331.164439532,0.4375,8,2,3,8,24,5,97.58000000000001,0.7297289698103554,1.0050999999999992,3.0164446921019064,0,0,0,0,3,3,0,0,0
1751,CHEMBL2012693,7510.0,nM,5.12,COc1cc(F)c(F)cc1CNc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD7E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EDC0>,437.106623556,0.42105263157894735,8,3,5,11,30,5,105.32000000000001,0.5257919972326481,2.291199999999999,4.106812027774884,2,0,2,1,2,3,2,0,2
1752,CHEMBL2012686,3950.0,nM,5.4,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC(C3CC3)C3CC3)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EE30>,375.146202624,0.7222222222222222,7,3,6,8,26,5,96.09,0.6915366293364901,1.9928,4.325032801375261,4,0,4,0,2,2,4,0,4
1753,CHEMBL2012684,4410.0,nM,5.36,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCC3CC3)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD8C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EEA0>,335.114902496,0.6666666666666666,7,3,5,8,23,4,96.09,0.7268911932813102,1.2141999999999997,4.126039374096748,3,0,3,0,2,2,3,0,3
1754,CHEMBL2012683,3700.0,nM,5.43,CCC(CC)Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EF10>,351.14620262399995,0.6875,7,3,4,8,24,5,96.09,0.7128540711255257,1.9927999999999995,4.207260367667026,2,0,2,0,2,2,2,0,2
1755,CHEMBL2012679,4080.0,nM,5.39,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADD9A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EF80>,375.146202624,0.7222222222222222,7,3,6,8,26,3,96.09,0.709898814179201,1.9928,5.213710393683796,4,0,4,0,2,2,4,0,4
1756,CHEMBL2012678,2450.0,nM,5.61,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADDA10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2EFF0>,375.146202624,0.7222222222222222,7,3,6,8,26,3,96.09,0.709898814179201,1.9928,5.213710393683796,4,0,4,0,2,2,4,0,4
1757,CHEMBL2012676,3930.0,nM,5.41,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADDA80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2F060>,377.161852688,0.7222222222222222,7,3,5,8,26,3,96.09,0.5615402318801348,2.527000000000001,4.017339220764091,3,0,3,0,2,2,3,0,3
1758,CHEMBL2012675,2720.0,nM,5.57,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCC3)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADDAF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2F0D0>,363.146202624,0.7058823529411765,7,3,5,8,25,3,96.09,0.722886380711731,2.1369,4.035379890553995,3,0,3,0,2,2,3,0,3
1759,CHEMBL2012674,3020.0,nM,5.52,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCC3)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADDB60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2F140>,335.114902496,0.6666666666666666,7,3,5,8,23,3,96.09,0.732855090780272,1.3566999999999998,4.099092628534619,3,0,3,0,2,2,3,0,3
1760,CHEMBL2012673,3700.0,nM,5.43,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CC3)nc(Cl)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADDBD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2F1B0>,321.099252432,0.6428571428571429,7,3,5,8,22,3,96.09,0.7289332278668078,0.9665999999999999,4.12142806615468,3,0,3,0,2,2,3,0,3
1761,CHEMBL2012672,3140.0,nM,5.5,Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EADDC40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB2F220>,281.06795230399996,0.5454545454545454,7,4,4,8,19,1,110.08000000000001,0.63351334590632,-0.025500000000000078,4.161244433896064,2,0,2,0,2,2,2,0,2
