,pKi,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
1475,6.21,0.0,5,1,4,5,20,2,67.6,0.6016100275574301,3.2799000000000014,2.680526564622207,0,0,0,0,4,4,0,0,0
1476,6.75,0.0,7,2,4,7,21,2,100.46,0.5838972313933745,1.9682,2.9339825782485462,0,0,0,0,4,4,0,0,0
1477,5.44,0.0,6,1,4,6,20,2,80.49,0.6009930819217015,2.6749,2.8637273338529763,0,0,0,0,4,4,0,0,0
1478,5.78,0.0,6,1,4,6,20,2,80.49,0.6009930819217015,2.6749,2.752722718468359,0,0,0,0,4,4,0,0,0
1479,6.07,0.0,7,3,4,7,21,2,106.51,0.5821020947467944,2.2571000000000003,2.841438905791972,0,0,0,0,4,4,0,0,0
1480,5.67,0.0666666666666666,7,1,4,7,22,2,89.60000000000001,0.6100544641288149,1.9786,2.8647522033406023,0,0,0,0,4,4,0,0,0
1481,6.11,0.0,7,2,4,7,21,2,100.46,0.5838972313933745,1.9682,2.79868778916666,0,0,0,0,4,4,0,0,0
1482,6.92,0.0769230769230769,7,2,4,7,20,1,86.92,0.5595550068399598,1.2601999999999998,2.5626582357097405,0,0,0,1,3,4,0,0,0
1483,6.45,0.0769230769230769,7,2,4,8,21,1,86.92,0.5702781486085811,1.3992999999999998,2.620160543509094,0,0,0,1,3,4,0,0,0
1484,5.7,0.0769230769230769,7,2,4,8,21,1,86.92,0.5799630066478785,1.9136,2.614202081970632,0,0,0,1,3,4,0,0,0
1485,5.82,0.0769230769230769,7,2,4,8,21,1,86.92,0.5708749575729288,2.0226999999999995,2.6761013127398616,0,0,0,1,3,4,0,0,0
1486,5.92,0.1428571428571428,8,2,4,8,22,2,96.15,0.5979569362228742,1.2687999999999993,2.564940939604339,0,0,0,1,3,4,0,0,0
1487,7.08,0.1428571428571428,7,2,4,8,22,2,86.92,0.6137400778440141,2.3965000000000005,2.4532969835603837,0,0,0,1,3,4,0,0,0
1488,6.07,0.1428571428571428,7,2,4,8,22,2,86.92,0.6137400778440142,2.3965000000000005,2.609925554988955,0,0,0,1,3,4,0,0,0
1489,6.71,0.1,7,2,5,7,27,4,86.92,0.5354639934468316,2.9659000000000004,2.449318846453405,0,0,0,2,3,5,0,0,0
1490,6.9,0.1,7,2,5,8,28,4,86.92,0.5230291584641471,3.1050000000000004,2.508730621585741,0,0,0,2,3,5,0,0,0
1491,5.22,0.1,7,2,5,8,28,4,86.92,0.5069203799670736,3.619300000000002,2.3754715221485903,0,0,0,2,3,5,0,0,0
1492,5.66,0.1,7,2,5,8,28,4,86.92,0.5069203799670735,3.619300000000002,2.5043707716795485,0,0,0,2,3,5,0,0,0
1493,5.85,0.1428571428571428,8,2,5,8,29,5,96.15,0.4996155000139305,2.9745,2.4883353287610444,0,0,0,2,3,5,0,0,0
1494,6.49,0.05,8,1,5,8,28,3,90.0,0.5280467646824112,2.930300000000001,2.426518238846528,0,0,0,2,3,5,0,0,0
1495,6.02,0.074074074074074,8,1,6,8,35,6,90.0,0.3920398015069296,4.636000000000004,2.4790063704816347,0,0,0,3,3,6,0,0,0
1496,6.11,0.0952380952380952,8,1,5,8,29,4,90.0,0.5153751959633904,2.8592000000000004,2.474702568580048,0,0,0,2,3,5,0,0,0
1497,5.59,0.0952380952380952,8,1,5,9,30,4,90.0,0.500029880696185,2.9983000000000013,2.533740345735538,0,0,0,2,3,5,0,0,0
1498,5.08,0.0952380952380952,8,1,5,9,30,4,90.0,0.4829278133845213,3.5126000000000017,2.529631061915909,0,0,0,2,3,5,0,0,0
1499,5.92,0.2142857142857142,7,2,3,7,21,2,84.71000000000001,0.7357197962215029,1.0123199999999994,2.3645521084958308,0,0,0,1,2,3,0,0,0
1500,5.89,0.2142857142857142,5,2,3,5,19,2,66.49000000000001,0.7363644127165458,3.0217600000000004,2.248228430704005,0,0,0,1,2,3,0,0,0
1501,5.44,0.1111111111111111,6,2,3,6,24,5,76.24000000000001,0.7538908955132037,3.197700000000001,2.131654208672291,0,0,0,2,1,3,0,0,0
1502,6.7,0.1666666666666666,6,2,3,6,24,5,79.9,0.7558258198473086,3.1861200000000007,2.580256945143491,0,0,0,2,1,3,0,0,0
1503,6.92,0.0555555555555555,5,2,4,5,23,3,69.62,0.6309388928987072,3.123800000000002,2.1340241621141054,0,0,0,2,2,4,0,0,0
1504,6.74,0.04,6,1,5,6,31,5,72.70000000000002,0.4561160284106242,4.793900000000004,2.1771821316960427,0,0,0,3,2,5,0,0,0
1505,7.02,0.0769230769230769,7,2,5,7,33,6,84.72999999999999,0.3757401046979642,5.3800000000000034,2.312763965335325,0,0,0,3,2,5,0,0,0
1506,6.64,0.0769230769230769,6,1,5,6,32,6,72.70000000000002,0.4209017111557404,4.988300000000004,2.2459144549465435,0,0,0,3,2,5,0,0,0
1507,6.5,0.0769230769230769,6,1,5,7,33,6,72.70000000000002,0.3607282637791687,5.641700000000004,2.3375184442878894,0,0,0,3,2,5,0,0,0
1508,6.05,0.0526315789473684,6,1,4,7,26,3,72.7,0.5980978423791898,3.9360000000000026,2.2808073356175065,0,0,0,2,2,4,0,0,0
1509,6.14,0.0526315789473684,6,1,4,6,25,3,72.7,0.6258735183157169,3.2826000000000013,2.177088117103933,0,0,0,2,2,4,0,0,0
1510,5.95,0.1111111111111111,7,1,5,7,34,7,81.93,0.3782596614818399,4.996900000000004,2.3021555539614784,0,0,0,3,2,5,0,0,0
1511,6.0,0.1052631578947368,5,2,4,5,24,4,69.62,0.6269998778149454,3.318200000000002,2.2050692070236035,0,0,0,2,2,4,0,0,0
1512,5.5,0.1,7,1,4,7,27,4,81.93,0.6045530487362978,3.2912000000000017,2.218834837577667,0,0,0,2,2,4,0,0,0
1513,5.31,0.0526315789473684,6,1,4,7,26,4,72.70000000000002,0.5985219481070324,3.780300000000002,2.212491432783498,0,0,0,2,2,4,0,0,0
1514,6.6,0.1176470588235294,6,2,3,8,25,4,80.32000000000001,0.7450096667436608,3.654700000000002,2.084636291121697,0,0,0,2,1,3,0,0,0
1515,7.41,0.1666666666666666,6,1,3,8,26,4,71.53,0.7572817776946431,3.679000000000002,2.327631412540585,0,0,0,2,1,3,0,0,0
1516,7.66,0.2105263157894736,6,1,3,8,27,5,71.53,0.716382709866263,4.069100000000003,2.348951192607254,0,0,0,2,1,3,0,0,0
1517,8.52,0.2857142857142857,6,1,3,8,29,6,71.53,0.6331670977930327,4.705200000000004,2.439560113828918,0,0,0,2,1,3,0,0,0
1518,7.46,0.2105263157894736,6,1,3,11,30,5,71.53,0.5872619511618931,4.611500000000003,2.575401800092788,0,0,0,2,1,3,0,0,0
1519,7.01,0.2105263157894736,7,2,3,9,28,6,91.76,0.6601164403357829,3.041500000000001,2.4430323967336687,0,0,0,2,1,3,0,0,0
1520,7.54,0.25,7,2,3,9,29,7,91.76,0.6145618256841692,3.4316000000000013,2.458529878786182,0,0,0,2,1,3,0,0,0
1521,7.42,0.25,7,1,3,9,29,7,80.75999999999999,0.6341130512031478,3.6956000000000016,2.4304666309229344,0,0,0,2,1,3,0,0,0
1522,8.3,0.2,8,1,3,10,30,6,97.83,0.6021036598801337,3.2222000000000017,2.472597851088516,0,0,0,2,1,3,0,0,0
1523,5.66,0.1578947368421052,8,2,3,10,29,6,108.83,0.6378754012452831,3.133800000000001,2.4394424215212265,0,0,0,2,1,3,0,0,0
1524,6.8,0.1578947368421052,8,3,3,10,29,6,114.62,0.6408622546872385,2.5345000000000004,2.492959536905841,0,0,0,2,1,3,0,0,0
1525,6.48,0.2,8,2,3,10,30,6,100.63,0.626404739925013,2.7952000000000004,2.5049244497910177,0,0,0,2,1,3,0,0,0
1526,6.32,0.238095238095238,8,1,3,10,31,6,91.84,0.6307508071544733,3.1374000000000013,2.544020626679321,0,0,0,2,1,3,0,0,0
1527,7.82,0.1666666666666666,5,1,3,8,26,4,62.3,0.699867942532644,4.713900000000002,2.398408335617507,0,0,0,2,1,3,0,0,0
1528,7.04,0.25,8,1,3,10,30,6,105.67,0.6213092195064615,3.3335000000000017,2.466424126546821,0,0,0,2,1,3,0,0,0
1529,7.3,0.2,7,1,3,8,28,5,95.32,0.7100531940443605,3.801680000000003,2.4747578405206507,0,0,0,2,1,3,0,0,0
1530,6.77,0.238095238095238,8,1,3,9,30,6,97.83,0.6023731380033651,3.7166000000000015,2.3896460438595994,0,0,0,2,1,3,0,0,0
1531,7.34,0.25,9,2,3,11,31,7,117.7,0.5562741823990986,3.3015000000000008,2.5083985452313566,0,0,0,2,1,3,0,0,0
1532,7.15,0.3181818181818182,9,1,3,11,33,8,108.91,0.5188751141671326,3.321400000000001,2.6266641223211966,0,0,0,2,1,3,0,0,0
1533,7.57,0.3333333333333333,8,1,4,9,33,7,91.84,0.5671567176054234,4.052400000000003,2.5687368270358384,0,1,1,2,1,3,0,1,1
1534,7.11,0.1818181818181818,8,1,4,9,31,6,89.35000000000001,0.4921886093130895,4.115700000000003,2.6101152420639373,0,0,0,2,2,4,0,0,0
1535,7.1,0.2,10,1,4,11,31,6,115.13,0.4930534116178036,2.9057000000000004,2.6437204868191824,0,0,0,2,2,4,0,0,0
1536,7.18,0.1818181818181818,8,1,4,9,31,6,89.35000000000001,0.4921886093130895,4.115700000000003,2.5680811511548463,0,0,0,2,2,4,0,0,0
1537,7.0,0.36,8,1,4,9,34,6,91.84,0.5586131285442038,4.556100000000004,2.4698671501153253,0,1,1,2,1,3,0,1,1
1538,7.12,0.3333333333333333,9,1,4,10,34,6,101.07,0.5779717394202506,3.402400000000002,2.525022438576862,0,1,1,2,1,3,0,1,1
1539,7.58,0.3333333333333333,9,1,3,10,34,9,101.07,0.497604625497284,3.6484000000000014,2.584962598151332,0,0,0,2,1,3,0,0,0
1540,7.05,0.36,9,1,4,10,35,6,95.07999999999998,0.5638454877645477,3.317600000000001,2.5328919277814776,0,1,1,2,1,3,0,1,1
1541,7.08,0.238095238095238,8,2,3,9,30,6,100.63,0.6299619263252682,3.289600000000001,2.423542429401767,0,0,0,2,1,3,0,0,0
1542,7.17,0.3333333333333333,8,1,4,9,33,6,91.84,0.588834703645767,4.166000000000003,2.452107546638814,0,1,1,2,1,3,0,1,1
1543,7.29,0.2941176470588235,8,1,3,9,26,5,89.35,0.7426056050153202,2.663500000000001,2.7062602586944298,0,0,0,1,2,3,0,0,0
1544,7.75,0.2352941176470588,7,2,3,8,25,5,87.32,0.7327544653178566,3.2581000000000007,2.765481346066752,0,0,0,1,2,3,0,0,0
1545,7.39,0.2941176470588235,8,1,3,9,26,5,89.35,0.7426056050153202,2.663500000000001,2.652912181771354,0,0,0,1,2,3,0,0,0
1546,8.52,0.217391304347826,8,1,4,10,33,7,89.35,0.4374424593846339,4.313900000000004,2.670279755075539,0,0,0,2,2,4,0,0,0
1547,7.89,0.1176470588235294,6,1,3,7,24,5,81.42999999999999,0.7126749490297744,3.8321000000000014,2.063649526398045,0,0,0,1,2,3,0,0,0
1548,7.21,0.1666666666666666,5,1,3,6,24,6,72.2,0.6636277497091002,4.638200000000003,2.2176448441237984,0,0,0,1,2,3,0,0,0
1549,6.72,0.1764705882352941,5,1,3,6,23,6,64.36,0.7366186895046041,4.191900000000003,2.220946431986464,0,0,0,1,2,3,0,0,0
1550,6.16,0.0588235294117647,7,1,4,8,25,4,94.05,0.5961384290885553,4.013820000000003,2.3710935965559905,0,0,0,1,3,4,0,0,0
1551,6.72,0.1428571428571428,6,1,3,7,21,3,80.91000000000001,0.8033720867815576,3.126920000000001,2.294575158893709,0,0,0,1,2,3,0,0,0
1552,7.55,0.25,6,1,4,7,23,4,80.91000000000001,0.7931462684091942,3.5170200000000014,2.296507605141666,1,0,1,1,2,3,1,0,1
1553,7.48,0.2941176470588235,6,1,3,7,24,5,80.91000000000001,0.752987799192101,4.153120000000002,2.360406333401784,0,0,0,1,2,3,0,0,0
1554,7.08,0.0526315789473684,6,1,4,7,26,4,80.91000000000001,0.5810572437299794,4.420820000000003,2.140801149382689,0,0,0,2,2,4,0,0,0
1555,7.6,0.1,6,1,4,7,27,5,80.91000000000001,0.5599656753525106,4.349720000000003,2.1985349199684983,0,0,0,2,2,4,0,0,0
1556,6.39,0.0,7,1,4,8,24,4,94.05,0.6094751119693079,3.705400000000002,2.5432644399596835,0,0,0,1,3,4,0,0,0
1557,6.92,0.2,6,1,4,7,22,4,80.91000000000001,0.7997467029037497,3.208600000000001,2.4908173475713724,1,0,1,1,2,3,1,0,1
1558,6.47,0.25,6,1,3,7,23,5,80.91000000000001,0.7692389978543661,3.844700000000002,2.548704807938869,0,0,0,1,2,3,0,0,0
1559,6.48,0.0,6,1,4,7,25,4,80.91000000000001,0.6000447133960511,4.112400000000002,2.297493855719262,0,0,0,2,2,4,0,0,0
1560,6.15,0.0526315789473684,6,1,4,7,26,5,80.91000000000001,0.5793561207808464,4.041300000000002,2.348418500452672,0,0,0,2,2,4,0,0,0
1561,6.7,0.0588235294117647,7,1,4,8,25,4,94.05,0.5961384290885553,4.013820000000003,2.3555707303810696,0,0,0,1,3,4,0,0,0
1562,6.96,0.1428571428571428,6,1,3,7,21,3,80.91000000000001,0.8033720867815576,3.126920000000001,2.275689005047555,0,0,0,1,2,3,0,0,0
1563,7.92,0.25,6,1,4,7,23,4,80.91000000000001,0.7931462684091942,3.5170200000000014,2.279338374372436,1,0,1,1,2,3,1,0,1
1564,7.32,0.2941176470588235,6,1,3,7,24,5,80.91000000000001,0.752987799192101,4.153120000000002,2.343742080008118,0,0,0,1,2,3,0,0,0
1565,6.72,0.0526315789473684,6,1,4,7,26,4,80.91000000000001,0.5810572437299794,4.420820000000003,2.1258910279251992,0,0,0,2,2,4,0,0,0
1566,7.24,0.1,6,1,4,7,27,5,80.91000000000001,0.5599656753525107,4.349720000000002,2.184191005654963,0,0,0,2,2,4,0,0,0
1567,7.03,0.1176470588235294,8,1,4,9,26,5,98.73,0.5815763880028806,3.328800000000001,2.481622404443419,0,0,0,1,3,4,0,0,0
1568,7.11,0.3125,7,1,4,8,24,5,85.59,0.7717098366069496,2.8320000000000007,2.415367921046876,1,0,1,1,2,3,1,0,1
1569,6.66,0.1052631578947368,7,1,4,8,27,5,85.59,0.5734437414018645,3.735800000000002,2.2584011322372426,0,0,0,2,2,4,0,0,0
1570,6.34,0.15,7,1,4,8,28,6,85.59,0.5429151371255597,3.6647000000000016,2.312170959296809,0,0,0,2,2,4,0,0,0
1571,7.35,0.2272727272727272,9,1,4,10,32,8,104.05,0.4365837062987012,3.6819000000000015,2.444403046743762,0,0,0,2,2,4,0,0,0
1572,6.54,0.0,5,1,3,6,21,3,78.92,0.8013328512406959,3.527080000000001,2.2838312622985004,0,0,0,1,2,3,0,0,0
1573,7.36,0.238095238095238,9,2,5,9,30,7,109.29,0.4436721024150493,3.347700000000001,2.615048158612316,0,0,0,1,4,5,0,0,0
1574,7.91,0.238095238095238,9,2,5,10,31,8,109.29,0.4093256588664636,3.2973000000000017,2.781069215014062,0,0,0,1,4,5,0,0,0
1575,7.93,0.2727272727272727,9,2,5,9,31,8,109.29,0.4094768795781855,3.737800000000002,2.6456705675077234,0,0,0,1,4,5,0,0,0
1576,7.88,0.2727272727272727,9,2,5,9,31,7,109.29,0.429505942561078,3.736200000000002,2.6881990882177824,0,0,0,1,4,5,0,0,0
1577,7.66,0.3043478260869565,9,2,5,9,32,8,109.29,0.3933415273986551,4.126300000000002,3.1792449621986707,0,0,0,1,4,5,0,0,0
1578,7.1,0.1851851851851851,9,2,6,9,36,9,109.29,0.3234295010998692,4.570500000000004,2.6366449599305923,0,0,0,2,4,6,0,0,0
1579,7.62,0.238095238095238,10,3,5,10,31,8,129.52,0.3919206245555481,2.3201,2.694378597938829,0,0,0,1,4,5,0,0,0
1580,6.83,0.2857142857142857,8,1,4,8,29,3,103.91,0.7428692882339086,2.7183800000000007,2.4189742820402245,0,1,1,1,2,3,0,1,1
1581,7.29,0.3478260869565217,9,2,4,9,32,6,124.14,0.6168774938662063,2.5637800000000004,2.5107998694862363,0,1,1,1,2,3,0,1,1
1582,6.75,0.4,9,1,5,9,34,4,113.14,0.6398828917361362,3.5328800000000022,2.6443964770384003,0,2,2,1,2,3,0,2,2
1583,7.43,0.3333333333333333,10,2,4,10,34,6,133.01,0.5811992686608339,2.31748,2.5629996491240465,0,1,1,1,2,3,0,1,1
1584,6.49,0.2222222222222222,9,1,5,9,36,5,113.14,0.4585130963637859,4.179180000000002,2.533325452658568,0,1,1,2,2,4,0,1,1
1585,5.91,0.25,9,1,5,9,37,6,113.14,0.4290234347229135,4.238280000000004,2.465503486675772,0,1,1,2,2,4,0,1,1
1586,5.59,0.2222222222222222,8,1,5,9,36,5,103.91,0.4549845477762817,4.368780000000004,2.465480630173362,0,1,1,2,2,4,0,1,1
1587,6.63,0.2307692307692307,9,1,5,9,35,5,116.8,0.4810876082765735,3.6246800000000015,2.5330348772689657,0,1,1,1,3,4,0,1,1
1588,7.46,0.2307692307692307,9,1,5,9,35,5,116.8,0.4810876082765735,3.6246800000000015,2.537965194011047,0,1,1,1,3,4,0,1,1
1589,5.5,0.0909090909090909,6,0,5,7,29,3,65.08,0.4559255136833675,4.116320000000004,2.5157737127300166,0,0,0,2,3,5,0,0,0
1590,5.13,0.1,6,0,5,7,27,3,65.08,0.4853015658962486,3.5244200000000028,2.643618659014264,0,0,0,1,4,5,0,0,0
1591,6.3,0.074074074074074,7,0,6,7,34,4,77.97,0.3993760058259145,4.524920000000004,2.551278323192248,0,0,0,2,4,6,0,0,0
1592,5.6,0.1071428571428571,7,0,6,7,35,5,77.97,0.3715863555851535,4.778900000000005,2.607654615440559,0,0,0,2,4,6,0,0,0
1593,6.11,0.1379310344827586,7,0,6,7,36,6,77.97,0.3342427856921839,5.169000000000006,2.6303913620032144,0,0,0,2,4,6,0,0,0
1594,5.29,0.1379310344827586,7,0,6,7,36,5,77.97,0.338453532333243,5.339900000000005,2.6501786479248413,0,0,0,2,4,6,0,0,0
1595,5.67,0.074074074074074,7,0,6,7,34,4,77.97,0.3993760058259145,4.524920000000004,2.549587707807632,0,0,0,2,4,6,0,0,0
1596,7.17,0.0384615384615384,7,0,6,7,33,4,77.97,0.4185509980618713,4.216500000000003,2.52764214429922,0,0,0,2,4,6,0,0,0
1597,6.09,0.0384615384615384,7,0,6,7,33,4,77.97,0.4185509980618713,4.216500000000003,2.5259170265598154,0,0,0,2,4,6,0,0,0
1598,5.46,0.1379310344827586,6,2,5,7,36,9,84.08000000000001,0.296886017754861,5.132000000000003,2.4608543518435635,0,0,0,3,2,5,0,0,0
1599,5.72,0.1666666666666666,7,3,5,8,38,10,104.31000000000002,0.2459562091247907,4.665400000000004,3.060847769614914,0,0,0,3,2,5,0,0,0
1600,5.97,0.3214285714285714,6,2,4,7,35,9,84.08000000000001,0.3172391521869679,5.670500000000005,2.774163013838278,0,0,0,2,2,4,0,0,0
1601,6.74,0.1904761904761904,4,1,3,6,27,6,54.88,0.5504070360577086,5.602900000000004,2.273561726073785,0,0,0,2,1,3,0,0,0
1602,6.37,0.1052631578947368,4,1,3,6,25,4,54.88,0.7645361137599371,4.437300000000002,2.0833275091993944,0,0,0,2,1,3,0,0,0
1603,6.19,0.15,4,1,3,6,26,5,54.88,0.7148544244347574,4.827400000000004,2.0940411318753025,0,0,0,2,1,3,0,0,0
1604,6.7,0.1875,4,1,3,6,22,5,54.88,0.7396712192329199,4.672200000000003,2.30208778026368,0,0,0,0,3,3,0,0,0
1605,5.72,0.1333333333333333,4,1,3,6,21,4,54.88,0.781447386249633,4.282100000000002,2.504933910470001,0,0,0,0,3,3,0,0,0
1606,5.34,0.1875,4,1,3,6,22,5,54.88,0.7396712192329199,4.672200000000003,2.4863022033406037,0,0,0,0,3,3,0,0,0
1607,5.88,0.0555555555555555,4,1,3,6,24,3,54.88,0.7902901286302395,4.047200000000002,1.9363861976551784,0,0,0,2,1,3,0,0,0
1608,6.37,0.1052631578947368,4,1,3,6,25,4,54.88,0.7645361137599371,4.437300000000002,1.974057953403077,0,0,0,2,1,3,0,0,0
1609,5.74,0.15,4,1,3,6,26,5,54.88,0.7148544244347576,4.827400000000004,1.9892014229355937,0,0,0,2,1,3,0,0,0
1610,7.13,0.0555555555555555,4,1,3,6,24,3,54.88,0.7902901286302395,4.047200000000002,2.061003618469657,0,0,0,2,1,3,0,0,0
1611,6.99,0.1052631578947368,4,1,3,6,25,4,54.88,0.7645361137599371,4.437300000000003,2.09340984939441,0,0,0,2,1,3,0,0,0
1612,6.85,0.15,4,1,3,6,26,5,54.88,0.7148544244347576,4.827400000000004,2.1037147285488977,0,0,0,2,1,3,0,0,0
1613,5.48,0.15,8,1,5,8,28,3,91.8,0.7491064358625933,3.226400000000001,2.3711792144562835,0,2,2,2,1,3,0,0,0
1614,5.59,0.1904761904761904,8,1,5,8,29,4,91.8,0.7261745439139431,3.616500000000002,2.397408450932989,0,2,2,2,1,3,0,0,0
1615,8.09,0.0714285714285714,6,1,3,6,20,3,81.16000000000001,0.7900920918535579,2.955000000000001,2.370327996982949,0,0,0,0,3,3,0,0,0
1616,8.19,0.1333333333333333,6,1,3,6,21,4,81.16000000000001,0.7936985594101883,3.3451000000000013,2.3811379457789528,0,0,0,0,3,3,0,0,0
1617,8.24,0.1875,6,1,3,6,22,5,81.16000000000001,0.7755338367985718,3.7352000000000016,2.368309174494449,0,0,0,0,3,3,0,0,0
1618,7.61,0.0714285714285714,4,1,3,6,20,3,54.88,0.7981283507980592,3.892000000000002,2.312300676028043,0,0,0,0,3,3,0,0,0
1619,6.94,0.1333333333333333,4,1,3,6,21,4,54.88,0.781447386249633,4.2821000000000025,2.3259644274939597,0,0,0,0,3,3,0,0,0
1620,6.82,0.1875,4,1,3,6,22,5,54.88,0.7396712192329199,4.672200000000003,2.315721914879065,0,0,0,0,3,3,0,0,0
1621,7.13,0.0714285714285714,6,1,3,6,20,3,81.16000000000001,0.7900920918535579,2.955000000000001,2.682909694595681,0,0,0,0,3,3,0,0,0
1622,7.08,0.1333333333333333,6,1,3,6,21,4,81.16000000000001,0.7936985594101883,3.3451000000000013,2.6783467730172887,0,0,0,0,3,3,0,0,0
1623,6.26,0.1875,6,1,3,6,22,5,81.16000000000001,0.7755338367985718,3.7352000000000016,2.6515863379559867,0,0,0,0,3,3,0,0,0
1624,7.4,0.0714285714285714,4,1,3,6,20,3,54.88,0.7981283507980593,3.892000000000001,2.4931004107760533,0,0,0,0,3,3,0,0,0
1625,7.2,0.1333333333333333,4,1,3,6,21,4,54.88,0.781447386249633,4.2821000000000025,2.4978723720084623,0,0,0,0,3,3,0,0,0
1626,6.71,0.2272727272727272,4,1,4,4,26,4,54.88,0.7298535042642875,4.939300000000003,1.8853311877653576,1,0,1,2,1,3,1,0,1
1627,6.05,0.1538461538461538,5,2,2,6,19,4,71.09,0.9008833199812945,2.743900000000001,1.7816925332681084,0,0,0,1,1,2,0,0,0
1628,6.46,0.2142857142857142,5,2,2,6,20,5,71.09,0.8879520909802445,3.134000000000001,1.791717414824637,0,0,0,1,1,2,0,0,0
1629,6.52,0.2142857142857142,5,2,2,6,20,4,71.09,0.908585931333105,2.9899000000000013,1.8219723887980328,0,0,0,1,1,2,0,0,0
1630,6.66,0.3888888888888889,5,2,2,6,24,4,71.09,0.8632419710864939,4.386940000000004,2.0419414430432745,0,0,0,1,1,2,0,0,0
1631,6.66,0.0555555555555555,5,2,3,6,24,4,71.09,0.7569063505818803,3.956120000000002,1.7635110648595838,0,0,0,2,1,3,0,0,0
1632,6.7,0.3529411764705882,5,2,2,6,23,4,71.09,0.886583071726412,4.078520000000003,2.135790322424384,0,0,0,1,1,2,0,0,0
1633,6.72,0.2666666666666666,5,2,2,6,21,6,71.09,0.8573228604464009,3.5241000000000016,1.795610543509092,0,0,0,1,1,2,0,0,0
1634,6.75,0.3125,5,2,2,7,23,4,71.09,0.8558127726703211,4.423500000000003,2.1337859268199875,0,0,0,1,1,2,0,0,0
1635,6.92,0.3529411764705882,5,2,2,6,23,4,71.09,0.886583071726412,4.078520000000003,2.058944168578231,0,0,0,1,1,2,0,0,0
1636,6.96,0.3125,5,2,2,6,22,4,71.09,0.9095921782642434,3.1713000000000013,1.997185400061916,0,0,0,1,1,2,0,0,0
1637,7.05,0.2666666666666666,5,2,2,6,21,5,71.09,0.8891822887038223,3.380000000000001,1.8692243244738904,0,0,0,1,1,2,0,0,0
1638,7.3,0.3529411764705882,6,2,2,7,24,5,80.32,0.8624162685272438,3.7787000000000015,2.1386153214725354,0,0,0,1,1,2,0,0,0
1639,7.44,0.3125,5,2,2,6,22,4,71.09,0.901410570901402,3.770100000000002,1.9793919574389636,0,0,0,1,1,2,0,0,0
1640,7.5,0.3529411764705882,5,2,2,7,24,4,71.09,0.8220794750428724,4.731920000000003,2.297087715232623,0,0,0,1,1,2,0,0,0
1641,7.55,0.3125,5,2,2,7,23,4,71.09,0.8558127726703212,4.423500000000002,2.151779333413396,0,0,0,1,1,2,0,0,0
1642,7.66,0.3125,5,2,2,7,23,4,71.09,0.8558127726703211,4.423500000000003,2.131106805940867,0,0,0,1,1,2,0,0,0
1643,7.72,0.3529411764705882,5,2,2,6,23,4,71.09,0.886583071726412,4.078520000000003,2.080651860885922,0,0,0,1,1,2,0,0,0
1644,7.77,0.3529411764705882,6,2,2,7,24,5,80.32,0.8624162685272436,3.7787000000000015,2.1084537830109973,0,0,0,1,1,2,0,0,0
1645,7.92,0.3529411764705882,6,2,2,8,25,5,80.32,0.8415595445409363,3.9178000000000015,2.43617431309972,0,0,0,1,1,2,0,0,0
1646,8.04,0.3125,5,2,2,7,23,4,71.09,0.8897082038843073,3.909200000000002,2.1345419707760325,0,0,0,1,1,2,0,0,0
1647,8.23,0.3125,5,2,2,8,24,4,71.09,0.8710491470817985,4.048300000000002,2.34955398742197,0,0,0,1,1,2,0,0,0
1648,7.36,0.1764705882352941,6,1,4,6,23,4,80.91000000000001,0.800496941878887,3.147100000000002,2.404593963559368,1,0,1,0,3,3,1,0,1
1649,6.14,0.0666666666666666,6,1,3,6,21,3,80.91000000000001,0.7974179385820409,2.757000000000001,2.411520039095473,0,0,0,0,3,3,0,0,0
1650,7.26,0.125,6,1,3,6,22,4,80.91000000000001,0.799057884464134,3.147100000000001,2.422863020648295,0,0,0,0,3,3,0,0,0
1651,6.71,0.1764705882352941,6,1,3,6,23,4,80.91000000000001,0.7986433752485843,3.3931000000000013,2.443581031715091,0,0,0,0,3,3,0,0,0
1652,6.85,0.2222222222222222,6,1,4,6,24,4,80.91000000000001,0.794963038947664,3.537200000000002,2.4117763204735354,1,0,1,0,3,3,1,0,1
1653,6.84,0.2631578947368421,6,1,4,6,25,4,80.91000000000001,0.7816858256264521,3.9273000000000025,2.4130774316028383,1,0,1,0,3,3,1,0,1
1654,6.98,0.3,6,1,4,6,26,5,80.91000000000001,0.7425653684076893,4.317400000000003,2.488620698254868,1,0,1,0,3,3,1,0,1
1655,8.92,0.2222222222222222,6,1,4,6,24,4,80.91000000000001,0.7959616507794793,3.4555200000000017,2.4536194260635966,1,0,1,0,3,3,1,0,1
1656,6.51,0.1666666666666666,6,1,4,6,24,4,80.66000000000001,0.7998931630516466,2.9491000000000014,2.350516979814195,1,0,1,0,3,3,1,0,1
1657,6.51,0.1666666666666666,6,1,4,6,24,4,80.66000000000001,0.7998931630516466,2.9491000000000014,2.3269646721218877,1,0,1,0,3,3,1,0,1
