,molecule_chembl_id,Ki,units,pKi,smiles,molecular_weight,n_hba,n_hbd,logp,passed
1147,CHEMBL407049,4.0,nM,8.4,Nc1nc(-c2ccco2)c2cnn(CCCc3ccccc3)c2n1,319.14331016400007,6,2,3.301300000000002,True
1148,CHEMBL259210,110.0,nM,6.96,Nc1nc(-c2ccco2)c2cnn(CCc3ccccc3)c2n1,305.12766010000007,6,2,2.911200000000001,True
1149,CHEMBL437804,36.0,nM,7.44,Nc1nc(-c2ccco2)c2cnn(Cc3ccco3)c2n1,281.09127459200005,7,2,2.3098,True
1150,CHEMBL259416,28.0,nM,7.55,Nc1nc(-c2ccco2)c2cnn(Cc3cccnc3)c2n1,292.107259004,7,2,2.1117999999999997,True
1151,CHEMBL405789,45.0,nM,7.35,Nc1nc(-c2ccco2)c2cnn(CC3CCCCC3)c2n1,297.15896022800007,6,2,3.248800000000002,True
1152,CHEMBL259418,3.0,nM,8.52,Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3)c2n1,291.1120100360001,6,2,2.716800000000001,True
1153,CHEMBL260557,48.0,nM,7.32,Nc1nc(-c2ccco2)c2cn[nH]c2n1,201.065059844,6,3,1.1950999999999998,True
1154,CHEMBL406499,242.0,nM,6.62,Nc1nc(-c2ccco2)c2cc[nH]c2n1,200.069810876,5,3,1.8000999999999998,True
1155,CHEMBL410678,16.0,nM,7.8,Nc1nc(-c2ccco2)c2ccn(Cc3ccccc3F)c2n1,308.10733925600005,5,2,3.4609000000000023,True
1156,CHEMBL2112161,10000.0,nM,5.0,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(SC)nc31)[C@H](O)[C@@H]2O,474.12408727599995,9,4,1.842499999999999,True
1157,CHEMBL2112157,10000.0,nM,5.0,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(OC)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,488.15749558,11,4,1.1377999999999988,True
1158,CHEMBL458947,44100.0,nM,4.36,Cc1cc2c(c(C)c1O)c1ncccc1n2C,226.110613068,3,1,3.048940000000001,True
1159,CHEMBL458465,24900.0,nM,4.6,Cc1cc2[nH]c3cccnc3c2c(C)c1O,212.094963004,3,2,3.0385400000000016,True
1160,CHEMBL458409,80600.0,nM,4.09,Cc1cc2c(c(C)c1O)c1ccncc1n2C,226.110613068,3,1,3.048940000000001,True
1161,CHEMBL442670,11.9,nM,7.92,Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]nnc4c3)c2n1,333.10865597200007,10,3,1.3830999999999996,True
1162,CHEMBL512812,8.6,nM,8.07,Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]ncc4c3)c2n1,332.113407004,9,3,1.9880999999999998,True
1163,CHEMBL468256,1.1,nM,8.96,Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]ccc4c3)c2n1,331.118158036,8,3,2.5930999999999997,True
1164,CHEMBL511413,116.0,nM,6.94,CC(=O)Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,349.1287227200001,9,3,2.0702,True
1165,CHEMBL510134,1.6,nM,8.8,CNc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,321.13380810000007,8,3,2.1534999999999993,True
1166,CHEMBL516770,1.6,nM,8.8,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(O)c3)c2n1,323.113072656,9,5,1.3995999999999997,True
1167,CHEMBL459322,1.5,nM,8.82,CC(C)c1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,349.16510822800007,8,4,2.8174,True
1168,CHEMBL518364,1.0,nM,9.0,CCc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,335.14945816400007,8,4,2.2563999999999997,True
1169,CHEMBL447664,1.3,nM,8.89,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,321.1338081,8,4,2.00242,True
1170,CHEMBL517886,0.7,nM,9.15,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(F)c3)c2n1,325.108736224,8,4,1.8330999999999997,True
1171,CHEMBL516800,3.5,nM,8.46,Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c(F)c1,325.108736224,8,4,1.8330999999999997,True
1172,CHEMBL460976,241.0,nM,6.62,NCc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,321.13380810000007,8,4,1.5705,True
1173,CHEMBL460975,1.5,nM,8.82,Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,307.118158036,8,4,1.6939999999999997,True
1174,CHEMBL461008,2.5,nM,8.6,Nc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,307.11815803600007,8,4,1.694,True
1175,CHEMBL516483,2.0,nM,8.7,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3N)c2n1,307.11815803600007,8,4,1.6939999999999997,True
1176,CHEMBL506101,1.9,nM,8.72,Nc1nc(-c2ccco2)c2nnn(Cc3ccsc3)c2n1,298.06367994000004,7,2,2.1733000000000002,True
1177,CHEMBL460799,2.3,nM,8.64,Nc1nc(-c2ccco2)c2nnn(Cc3cccs3)c2n1,298.06367994000004,7,2,2.1733000000000002,True
1178,CHEMBL461650,8.8,nM,8.06,Nc1nc(-c2ccco2)c2nnn(Cc3ccco3)c2n1,282.08652356000005,8,2,1.7047999999999999,True
1179,CHEMBL517277,122.0,nM,6.91,Nc1nc(-c2ccco2)c2nnn(Cc3cnccn3)c2n1,294.09775694,9,2,0.9017999999999998,True
1180,CHEMBL449596,14.5,nM,7.84,Nc1nc(-c2ccco2)c2nnn(Cc3cccnc3)c2n1,293.102507972,8,2,1.5067999999999997,True
1181,CHEMBL462501,12.0,nM,7.92,Nc1nc(-c2ccco2)c2nnn(Cc3ccccn3)c2n1,293.10250797200007,8,2,1.5067999999999997,True
1182,CHEMBL460805,22.0,nM,7.66,CC(C)N(C)C(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,391.1756729120001,9,2,2.5922,True
1183,CHEMBL460596,10.8,nM,7.97,CC(C)NC(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,377.1600228480001,9,3,2.25,True
1184,CHEMBL518178,11.1,nM,7.96,NC(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,335.1130726560001,9,4,1.2106999999999997,True
1185,CHEMBL461656,832.0,nM,6.08,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(C(=O)O)c3)c2n1,336.09708824399996,9,3,1.8099999999999998,True
1186,CHEMBL506511,4.0,nM,8.4,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(O)c3)c2n1,308.102173624,8,3,1.8173999999999997,True
1187,CHEMBL517429,4.1,nM,8.39,COC(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,350.1127383080001,9,2,1.8983999999999996,True
1188,CHEMBL505977,28.0,nM,7.55,Nc1nc(-c2ccco2)c2nnn(Cc3ccc([N+](=O)[O-])cc3)c2n1,337.092337212,10,2,2.0199999999999996,True
1189,CHEMBL508451,3.7,nM,8.43,Nc1nc(-c2ccco2)c2nnn(Cc3cccc([N+](=O)[O-])c3)c2n1,337.092337212,10,2,2.0199999999999996,True
1190,CHEMBL517418,6.6,nM,8.18,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3[N+](=O)[O-])c2n1,337.092337212,10,2,2.0199999999999996,True
1191,CHEMBL461007,73.0,nM,7.14,N#Cc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,317.10250797200007,8,2,1.9834799999999997,True
1192,CHEMBL517417,3.9,nM,8.41,N#Cc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,317.10250797200007,8,2,1.9834799999999997,True
1193,CHEMBL518497,1.8,nM,8.74,COc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,322.11782368800004,8,2,2.1203999999999996,True
1194,CHEMBL443665,5.4,nM,8.27,COc1ccccc1Cn1nnc2c(-c3ccco3)nc(N)nc21,322.11782368800004,8,2,2.1204,True
1195,CHEMBL461649,2.2,nM,8.66,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(C(F)(F)F)c3)c2n1,360.09464363200004,7,2,3.130600000000001,True
1196,CHEMBL461651,3.0,nM,8.52,Cc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,306.122909068,7,2,2.4202199999999996,True
1197,CHEMBL516611,3.0,nM,8.52,Cc1ccccc1Cn1nnc2c(-c3ccco3)nc(N)nc21,306.122909068,7,2,2.42022,True
1198,CHEMBL462488,2.3,nM,8.64,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(Cl)c3)c2n1,326.06828665200004,7,2,2.765200000000001,True
1199,CHEMBL467246,1.9,nM,8.72,Nc1nc(-c2ccco2)c2nnn(Cc3c(F)cccc3F)c2n1,328.08841538,7,2,2.3900000000000006,True
1200,CHEMBL467245,2.2,nM,8.66,Nc1nc(-c2ccco2)c2nnn(Cc3cc(F)ccc3F)c2n1,328.08841538,7,2,2.3900000000000006,True
1201,CHEMBL513661,2.0,nM,8.7,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(F)cc3F)c2n1,328.08841538,7,2,2.3900000000000006,True
1202,CHEMBL467244,2.3,nM,8.64,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(F)c3F)c2n1,328.08841538,7,2,2.3900000000000006,True
1203,CHEMBL467035,8.5,nM,8.07,Nc1nc(-c2ccco2)c2nnn(CC3CCCCC3)c2n1,298.154209196,7,2,2.6438000000000006,True
1204,CHEMBL507426,1.9,nM,8.72,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3)c2n1,292.107259004,7,2,2.1117999999999997,True
1205,CHEMBL467867,31.0,nM,7.51,Nc1nc(-c2cncs2)c2nnn(Cc3ccccc3F)c2n1,327.07024254,7,2,2.1144,True
1206,CHEMBL467655,400.0,nM,6.4,Nc1nc(-c2cnn[nH]2)c2nnn(Cc3ccccc3F)c2n1,311.10431954,9,3,0.7759999999999992,True
1207,CHEMBL511405,8.2,nM,8.09,Nc1nc(-c2cccs2)c2nnn(Cc3ccccc3F)c2n1,326.07499357200004,6,2,2.7194000000000003,True
1208,CHEMBL468701,41.0,nM,7.39,Nc1nc(-c2ncco2)c2nnn(Cc3ccccc3F)c2n1,311.09308616,8,2,1.6459,True
1209,CHEMBL449469,8.5,nM,8.07,Cc1cnc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)s1,341.08589260400004,7,2,2.4228200000000006,True
1210,CHEMBL505787,2.2,nM,8.66,Cc1csc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)n1,341.085892604,7,2,2.4228200000000006,True
1211,CHEMBL508558,8.5,nM,8.07,Nc1nc(-c2nccs2)c2nnn(Cc3ccccc3F)c2n1,327.07024254,7,2,2.1144,True
1212,CHEMBL461858,239.0,nM,6.62,Nc1nc(-c2cc[nH]n2)c2nnn(Cc3ccccc3F)c2n1,310.10907057200006,8,3,1.3809999999999996,True
1213,CHEMBL461857,2.1,nM,8.68,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)o1,324.113487256,7,2,2.5593200000000005,True
1214,CHEMBL517278,2.7,nM,8.57,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3F)c2n1,310.09783719200004,7,2,2.2508999999999997,True
1215,CHEMBL459312,194.0,nM,6.71,Nc1nc(-c2ccco2)c2nn[nH]c2n1,202.060308812,7,3,0.5900999999999998,True
1216,CHEMBL492052,1300.0,nM,5.89,Nc1ccc(Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,393.17019360800003,7,3,4.262400000000002,True
1217,CHEMBL496985,5737.0,nM,5.24,Nc1ccc(Nc2nc(-c3ccccc3)nc3c2ncn3Cc2ccccc2)cc1,392.17494464,6,3,4.867400000000003,True
1218,CHEMBL496984,1900.0,nM,5.72,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3c2ncn3Cc2ccccc2)cc1,422.14912381600004,8,1,5.193400000000003,True
1219,CHEMBL65747,3200.0,nM,5.5,Nc1ncnc2nc(Br)[nH]c12,212.965007228,5,3,0.6976,True
1220,CHEMBL65976,6900.0,nM,5.16,Cn1cnc2c(N)ncnc21,149.070145224,5,2,-0.054500000000000104,True
1221,CHEMBL510288,120.0,nM,6.92,Cn1c(Br)nc2c(N)ncnc21,226.980657292,5,2,0.708,True
1222,CHEMBL304009,2200.0,nM,5.66,CCn1cnc2c(N)ncnc21,163.08579528799999,5,2,0.4283999999999999,True
1223,CHEMBL451363,30000.0,nM,4.52,CCn1cnc2ncnc(N)c21,163.08579528799999,5,2,0.4283999999999999,True
1224,CHEMBL468633,52.0,nM,7.28,CCn1c(Br)nc2c(N)ncnc21,240.996307356,5,2,1.1909,True
1225,CHEMBL475023,9600.0,nM,5.02,CCCn1cnc2c(N)ncnc21,177.10144535199998,5,2,0.8185,True
1226,CHEMBL449108,18000.0,nM,4.75,CCCn1cnc2ncnc(N)c21,177.10144535199998,5,2,0.8185,True
1227,CHEMBL506450,300.0,nM,6.52,CCCn1c(Br)nc2c(N)ncnc21,255.01195742,5,2,1.5810000000000002,True
1228,CHEMBL67199,4100.0,nM,5.39,CC(C)n1cnc2c(N)ncnc21,177.10144535199998,5,2,0.9894000000000001,True
1229,CHEMBL448396,12000.0,nM,4.92,CC(C)n1cnc2ncnc(N)c21,177.10144535199998,5,2,0.9893999999999998,True
1230,CHEMBL446264,74.0,nM,7.13,CC(C)n1c(Br)nc2c(N)ncnc21,255.01195742,5,2,1.7518999999999996,True
1231,CHEMBL466044,16000.0,nM,4.8,CCC(C)n1cnc2c(N)ncnc21,191.11709541599998,5,2,1.3795,True
1232,CHEMBL509367,390.0,nM,6.41,CCC(C)n1c(Br)nc2c(N)ncnc21,269.027607484,5,2,2.1420000000000003,True
1233,CHEMBL474207,6000.0,nM,5.22,CC(C)Cn1c(Br)nc2c(N)ncnc21,269.027607484,5,2,1.8270000000000002,True
1234,CHEMBL449628,7800.0,nM,5.11,CCCCn1cnc2c(N)ncnc21,191.11709541599998,5,2,1.2086000000000001,True
1235,CHEMBL505089,730.0,nM,6.14,CCCCn1c(Br)nc2c(N)ncnc21,269.027607484,5,2,1.9710999999999999,True
1236,CHEMBL510907,8500.0,nM,5.07,C=CCCn1cnc2c(N)ncnc21,189.10144535199998,5,2,0.9845999999999999,True
1237,CHEMBL508561,1600.0,nM,5.8,C=CCCn1c(Br)nc2c(N)ncnc21,267.01195742,5,2,1.7470999999999997,True
1238,CHEMBL469409,2300.0,nM,5.64,Nc1ncnc2c1ncn2C1CC1,175.08579528799999,5,2,0.7434,True
1239,CHEMBL506888,730.0,nM,6.14,C=CCn1c(Br)nc2c(N)ncnc21,252.996307356,5,2,1.357,True
1240,CHEMBL455493,4800.0,nM,5.32,Nc1ncnc2c1ncn2C1CCC1,189.10144535199998,5,2,1.1335,True
1241,CHEMBL515419,660.0,nM,6.18,Nc1ncnc2c1nc(Br)n2C1CCC1,267.01195742,5,2,1.896,True
1242,CHEMBL294590,1800.0,nM,5.75,Nc1ncnc2c1ncn2C1CCCC1,203.11709541599998,5,2,1.5236,True
1243,CHEMBL449924,1900.0,nM,5.72,Nc1ncnc2c1nc(Br)n2C1CCCC1,281.027607484,5,2,2.2861000000000002,True
1244,CHEMBL516238,15000.0,nM,4.82,Nc1ncnc2c1nc(Br)n2C1CCCCC1,295.043257548,5,2,2.6762000000000006,True
1245,CHEMBL62835,11000.0,nM,4.96,Nc1ncnc2c1ncn2C1CCCCCC1,231.14839554399998,5,2,2.3038,True
1246,CHEMBL95897,11000.0,nM,4.96,Nc1ncnc2c1ncn2CCO,179.080709908,6,3,-0.5992000000000002,True
1247,CHEMBL474058,620.0,nM,6.21,Nc1ncnc2c1nc(Br)n2CCO,256.991221976,6,3,0.16329999999999995,True
1248,CHEMBL445974,3900.0,nM,5.41,Nc1ncnc2c1ncn2CCCO,193.096359972,6,3,-0.20910000000000023,True
1249,CHEMBL475455,85.0,nM,7.07,Nc1ncnc2c1nc(Br)n2CCCO,271.00687203999996,6,3,0.5533999999999999,True
1250,CHEMBL504495,3100.0,nM,5.51,CC(O)Cn1cnc2c(N)ncnc21,193.096359972,6,3,-0.2107000000000005,True
1251,CHEMBL475617,1100.0,nM,5.96,CC(O)Cn1c(Br)nc2c(N)ncnc21,271.00687204,6,3,0.5517999999999998,True
1252,CHEMBL494759,8500.0,nM,5.07,Nc1ncnc2c1ncn2C[C@H](O)CO,209.091274592,7,4,-1.2383000000000004,True
1253,CHEMBL505633,4000.0,nM,5.4,Nc1ncnc2c1nc(Br)n2CC(O)CO,287.00178666,7,4,-0.47580000000000033,True
1254,CHEMBL266094,8500.0,nM,5.07,Nc1ncnc2c1ncn2Cc1ccccc1,225.10144535199998,5,2,1.4567999999999999,True
1255,CHEMBL151071,6100.0,nM,5.21,Nc1ncnc2c1nc(Br)n2Cc1ccccc1,303.01195742,5,2,2.2192999999999996,True
1256,CHEMBL445696,9600.0,nM,5.02,Nc1ncnc2c1ncn2CCc1ccccc1,239.11709541599998,5,2,1.6512,True
1257,CHEMBL503376,4900.0,nM,5.31,Nc1ncnc2c1nc(Br)n2CCc1ccccc1,317.027607484,5,2,2.4137000000000004,True
1258,CHEMBL473648,211.0,nM,6.68,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ncccc3n12,360.16985926000007,7,1,3.173000000000002,True
1259,CHEMBL473649,208.0,nM,6.68,O=c1n(-c2ccccc2)nc2c(NC3CCCC3)nc3ncccc3n12,346.154209196,7,1,2.7829000000000006,True
1260,CHEMBL473650,2240.0,nM,5.65,O=C(Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1,382.11782368800004,8,1,2.6807000000000007,True
1261,CHEMBL473839,208.0,nM,6.68,O=C(Cc1ccccc1)Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12,396.13347375200004,8,1,2.6096000000000004,True
1262,CHEMBL475146,24.0,nM,7.62,COc1cccc(-n2c(=O)n(Cc3ccccc3OC)c3cnc(NC4CC4)nc32)c1,417.18008959600013,8,1,3.2220000000000013,True
1263,CHEMBL516235,1561.0,nM,5.81,COc1ccccc1Cn1c(=O)n(-c2ccccc2OC)c2nc(NC3CC3)ncc21,417.18008959600013,8,1,3.2220000000000013,True
1264,CHEMBL475147,409.0,nM,6.39,COc1ccccc1Cn1c(=O)n(-c2ccccc2)c2nc(NC3CC3)ncc21,387.1695249120001,7,1,3.213400000000001,True
1265,CHEMBL515877,76.0,nM,7.12,COc1cc(OC)cc(-n2c(=O)n(Cc3ccccc3OC)c3cnc(NC4CC4)nc32)c1,447.1906542800001,9,1,3.2306000000000017,True
1266,CHEMBL474747,89.0,nM,7.05,COc1ccccc1Cn1c(=O)n(-c2cccc(F)c2)c2nc(NC3CC3)ncc21,405.1601031000001,7,1,3.352500000000001,True
1267,CHEMBL472951,316.0,nM,6.5,COc1ccccc1Cn1c(=O)n(-c2cccc(C)c2)c2nc(NC3CC3)ncc21,401.1851749760001,7,1,3.5218200000000017,True
1268,CHEMBL515088,206.0,nM,6.69,COc1ccccc1Cn1c(=O)n(-c2cccc(OC(F)(F)F)c2)c2nc(NC3CC3)ncc21,471.1518241600001,8,1,4.112000000000002,True
1269,CHEMBL472952,2587.0,nM,5.59,COc1ccccc1Cn1c(=O)n(-c2cccc(C#N)c2)c2nc(NC3CC3)ncc21,412.16477388000004,8,1,3.0850800000000014,True
1270,CHEMBL523465,9213.0,nM,5.04,COc1cccc(Cn2c(=O)n(Cc3ccccc3OC)c3cnc(NC4CC4)nc32)c1,431.19573966000013,8,1,3.2811000000000012,True
1271,CHEMBL490723,54.0,nM,7.27,COc1cccc(-n2c(=O)n(Cc3ccccc3)c3cnc(NC4CC4)nc32)c1,387.1695249120001,7,1,3.213400000000001,True
1272,CHEMBL521742,33.0,nM,7.48,COc1cccc(-n2c(=O)n(Cc3ccccc3F)c3cnc(NC4CC4)nc32)c1,405.1601031000001,7,1,3.352500000000001,True
1273,CHEMBL489120,86.0,nM,7.07,COc1cccc(-n2c(=O)n(Cc3ccccc3Cl)c3cnc(NC4CC4)nc32)c1,421.13055256000007,7,1,3.8668000000000022,True
1274,CHEMBL489126,4.0,nM,8.4,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NC4CC4)nc32)c1,423.1506812880001,7,1,3.491600000000002,True
1275,CHEMBL489321,6.0,nM,8.22,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3OC)c3cnc(NC4CC4)nc32)c1,435.17066778400005,8,1,3.3611000000000013,True
1276,CHEMBL523436,359.0,nM,6.45,COc1cccc(-n2c(=O)n(C(C)c3ccccc3)c3cnc(NC4CC4)nc32)c1,401.1851749760001,7,1,3.7744000000000018,True
1277,CHEMBL489322,2641.0,nM,5.58,COc1cccc(-n2c(=O)n(C)c3cnc(NC4CC4)nc32)c1,311.13822478400004,7,1,1.7020999999999997,True
1278,CHEMBL522628,5122.0,nM,5.29,COc1cccc(-n2c(=O)n(-c3ccccc3OC)c3cnc(NC4CC4)nc32)c1,403.16443953200013,8,1,3.1629000000000014,True
1279,CHEMBL491317,23.0,nM,7.64,CNc1ncc2c(n1)n(-c1cccc(OC)c1)c(=O)n2Cc1c(F)cccc1F,397.13503122400004,7,1,2.9590000000000014,True
1280,CHEMBL491318,31.0,nM,7.51,CCNc1ncc2c(n1)n(-c1cccc(OC)c1)c(=O)n2Cc1c(F)cccc1F,411.15068128800004,7,1,3.3491000000000017,True
1281,CHEMBL491321,60.0,nM,7.22,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NC(C)C)nc32)c1,425.1663313520001,7,1,3.7376000000000023,True
1282,CHEMBL522462,72.0,nM,7.14,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4ccccc4)nc32)c1,473.1663313520001,7,1,4.5294000000000025,True
1283,CHEMBL491310,106.0,nM,6.97,COCCNc1ncc2c(n1)n(-c1cccc(OC)c1)c(=O)n2Cc1c(F)cccc1F,441.161245972,8,1,2.975600000000002,True
1284,CHEMBL491311,213.0,nM,6.67,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NC4CCCC4)nc32)c1,451.1819814160001,7,1,4.2718000000000025,True
1285,CHEMBL523815,499.0,nM,6.3,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCC4CC4)nc32)c1,437.1663313520001,7,1,3.739200000000002,True
1286,CHEMBL464928,12.0,nM,7.92,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4ccccn4)nc32)c1,474.1615803200001,8,1,3.924400000000002,True
1287,CHEMBL465338,50.0,nM,7.3,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4ccncc4)nc32)c1,474.1615803200001,8,1,3.924400000000002,True
1288,CHEMBL516556,66.0,nM,7.18,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4cccnc4)nc32)c1,474.1615803200001,8,1,3.924400000000002,True
1289,CHEMBL465538,78.0,nM,7.11,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCc4ccccn4)nc32)c1,488.1772303840001,8,1,3.9669000000000016,True
1290,CHEMBL491097,111.0,nM,6.96,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(Nc4cccnc4)nc32)c1,460.1459302560001,8,1,4.055900000000002,True
1291,CHEMBL521785,259.0,nM,6.59,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCN4CCOCC4)nc32)c1,496.20344513200007,9,1,2.6614000000000004,True
1292,CHEMBL491285,261.0,nM,6.58,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCN(C)C)nc32)c1,454.1928804480001,8,1,2.8908000000000005,True
1293,CHEMBL522268,9.0,nM,8.05,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCc4cccs4)nc32)c1,493.1384023520001,7,1,4.6334000000000035,True
1294,CHEMBL472684,600.0,nM,6.22,COc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCCN(C)C,373.175004216,9,1,0.5762999999999998,True
1295,CHEMBL516188,1100.0,nM,5.96,CCN(CC)CCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OC,401.206304344,9,1,1.3565,True
1296,CHEMBL472883,700.0,nM,6.16,COc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCCN1CCCCC1,413.206304344,9,1,1.5005999999999995,True
1297,CHEMBL520212,100000.0,nM,4.0,COc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCCN1CCOCC1,415.18556889999996,10,1,0.34690000000000065,True
1298,CHEMBL486719,1000.0,nM,6.0,COc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCCN1CCCC1,399.19065428,9,1,1.1104999999999996,True
1299,CHEMBL486720,400.0,nM,6.4,COc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OCCN(C)C,373.175004216,9,1,0.5762999999999998,True
1300,CHEMBL519726,600.0,nM,6.22,CCN(CC)CCOc1cc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OC,401.206304344,9,1,1.3565,True
1301,CHEMBL485698,2700.0,nM,5.57,COc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OCCN1CCCCC1,413.206304344,9,1,1.500599999999999,True
1302,CHEMBL520031,100.0,nM,7.0,COc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1OCCN1CCOCC1,415.18556889999996,10,1,0.3469,True
1303,CHEMBL488151,400.0,nM,6.4,CN(C)CCOc1cccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c1,343.164439532,8,1,0.5676999999999999,True
1304,CHEMBL488152,100.0,nM,7.0,CCN(CC)CCOc1cccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c1,371.19573966,8,1,1.3478999999999997,True
1305,CHEMBL488366,800.0,nM,6.1,Cn1c(=O)c2[nH]c(-c3cccc(OCCN4CCCCC4)c3)nc2n(C)c1=O,383.19573966,8,1,1.4919999999999998,True
1306,CHEMBL488367,1400.0,nM,5.85,Cn1c(=O)c2[nH]c(-c3cccc(OCCN4CCOCC4)c3)nc2n(C)c1=O,385.17500421600005,9,1,0.3382999999999996,True
1307,CHEMBL486316,400.0,nM,6.4,Cn1c(=O)c2[nH]c(-c3cccc(OCCN4CCCC4)c3)nc2n(C)c1=O,369.180089596,8,1,1.1018999999999999,True
1308,CHEMBL508203,158.3,nM,6.8,O=C(NCc1ccccc1)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,410.14912381600004,8,2,3.355100000000002,True
1309,CHEMBL526134,397.0,nM,6.4,COc1ccc(-n2nc3c(NC(=O)c4ccncc4)nc4ccccc4n3c2=O)cc1,412.128388372,9,1,2.6893000000000002,True
1310,CHEMBL502005,188.0,nM,6.73,O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)c1ccncc1,382.11782368800004,8,1,2.6807000000000007,True
1311,CHEMBL500569,230.0,nM,6.64,O[C@@H]1[C@H](O)CS[C@H]1n1cnc2c(NCc3cccc(I)c3)ncnc21,469.00694375200004,7,3,2.0102,True
